char,sent_n,token_i,word
0,1,0,A
2,1,1,group
14,1,4,people
22,1,6,including
32,1,7,local
38,1,8,aborigines
53,1,10,Roads
63,1,12,Traffic
71,1,13,Authority
82,1,15,RTA
87,1,17,staff
99,1,20,sprayed
112,1,23,crop
117,1,24,duster
127,1,26,rural
133,1,27,Australia
143,1,28,today
150,2,30,They
160,2,32,walking
172,2,34,proposed
181,2,35,route
192,2,38,freeway
200,2,39,bypass
208,2,41,looking
220,2,43,sites
240,2,47,significance
256,2,49,Aboriginal
267,2,50,people
281,3,54,freeway
289,3,55,bypass
316,3,61,Hume
321,3,62,Highway
330,3,64,near
335,3,65,Coolac
345,3,67,south
351,3,69,west
356,3,70,New
360,3,71,South
366,3,72,Wales
375,4,75,Police
393,4,79,rule
411,4,83,dusting
423,4,85,deliberate
435,5,87,A
437,5,88,police
444,5,89,spokeswoman
463,5,92,public
470,5,93,appeal
481,5,95,information
497,6,99,We
506,6,102,know
524,6,105,knew
533,6,107,people
567,6,115,appealing
603,6,121,witnessed
617,6,123,incident
629,6,125,knows
652,6,129,low
656,6,131,flying
663,6,132,crop
668,6,134,duster
682,6,137,area
690,6,139,contact
698,6,140,police
711,6,144,said
718,7,147,News
723,7,148,available
741,7,151,web
766,7,158,writing
775,7,160,detail
786,7,162,effects
801,7,165,spraying
811,8,167,It
817,8,169,assumed
844,8,174,fatalities
858,9,177,ABC
862,9,178,Online
869,9,179,reports
886,9,182,pilot
899,9,185,plane
909,9,187,face
914,9,188,charges
