char,sent_n,token_i,word
4,1,1,trailer
16,1,3,Joss
30,1,6,s
32,1,7,new
36,1,8,feature
44,1,9,film
50,1,11,Serenity
63,1,14,expected
78,1,17,released
87,1,18,today
94,1,20,Tuesday
103,1,22,April
114,2,26,Joss
119,2,27,Whedon
131,2,30,creator
147,2,33,prime
153,2,34,time
158,2,35,television
169,2,36,successes
182,2,38,Buffy
192,2,40,Vampire
200,2,41,Slayer
211,2,43,Angel
221,2,46,promoting
235,2,48,latest
242,2,49,movie
257,2,52,official
266,2,53,Serenity
275,2,54,movie
281,2,55,web
285,2,56,site
296,2,59,formal
303,2,60,announcement
317,3,62,Joss
322,3,63,Whedon
338,3,66,warned
345,3,67,fans
357,3,70,Firefly
373,3,73,avoid
379,3,74,viewing
391,3,76,trailer
415,3,83,spoiler
431,3,86,movie
446,3,90,ruin
457,3,92,enjoyment
469,4,95,This
474,4,96,popular
482,4,97,television
493,4,98,writer
504,4,100,creator
512,4,101,developed
522,4,102,Serenity
536,4,105,follow
549,4,108,Firefly
560,4,111,genre
566,4,112,defining
575,4,113,Sci
579,4,115,Fi
582,4,117,Western
599,4,120,received
608,4,121,critical
617,4,122,acclaim
631,4,124,science
639,4,125,fiction
647,4,126,enthusiasts
664,4,129,failed
674,4,131,capture
686,4,133,interest
702,4,136,typical
710,4,137,prime
716,4,138,time
721,4,139,viewer
729,5,141,Firefly
737,5,142,debuted
752,5,145,FOX
756,5,146,network
767,5,148,September
792,5,154,quickly
800,5,155,canceled
819,5,158,season
829,6,161,Serenity
838,6,162,uses
860,6,167,lead
865,6,168,actors
876,6,170,characters
894,6,173,original
903,6,174,television
914,6,175,series
922,7,177,In
928,7,179,interview
943,7,181,Firefly
951,7,182,actor
957,7,183,Alan
962,7,184,Tudyk
969,7,186,Serenity
991,7,190,film
1007,7,195,picture
1015,7,196,Firefly
1023,7,197,contract
1037,7,199,Universal
1047,7,200,Studios
