char,sent_n,token_i,word
0,1,0,Incumbant
10,1,1,president
20,1,2,Boni
25,1,3,Yayi
39,1,6,confirmed
56,1,9,winner
75,1,13,Benin
81,1,14,presidental
93,1,15,election
107,2,18,result
118,2,20,announced
135,2,23,constitutional
150,2,24,court
157,3,26,Yayi
162,3,27,won
180,3,33,vote
194,3,36,start
204,3,38,second
211,3,39,term
219,3,41,president
230,4,43,He
245,4,47,power
258,4,50,west
263,4,51,African
271,4,52,nation
291,5,57,Robert
298,5,58,Dossou
310,5,61,president
323,5,63,Benin
331,5,65,constitutional
346,5,66,court
353,5,68,released
366,5,70,results
381,5,73,election
391,6,75,Yayi
396,6,76,won
418,6,81,opposistion
430,6,82,candidate
440,6,83,Adrien
447,6,84,Houngbedji
458,6,85,received
475,7,89,Dossou
482,7,90,said
492,7,93,statement
509,7,96,media
521,7,99,Boni
526,7,100,Yayi
531,7,101,won
538,7,103,absolute
547,7,104,majority
559,7,106,votes
565,7,107,required
580,7,110,declared
589,7,111,elected
600,8,115,Houngbedji
611,8,116,said
625,8,119,election
641,8,123,plot
660,8,129,refused
671,8,131,accept
682,8,133,results
696,9,137,election
709,9,139,delayed
717,9,140,twice
734,9,143,people
756,9,147,registered
770,9,149,vote
776,10,151,Nigerian
785,10,152,president
795,10,153,Goodluck
804,10,154,Jonathan
817,10,156,appealed
835,10,159,candidates
846,10,160,accept
857,10,162,vote
878,10,166,want
886,10,168,appeal
897,10,170,decision
912,10,173,legally
921,11,175,Candidates
942,11,178,days
950,11,180,appeal
968,11,183,decision
985,11,185,offical
